adult,backdrop_path,domestic_gross,domestic_openening,duration_minutes,genre_ids,id,imdb_id,international_gross,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,worldwide_gross
False,/aswBReNN2adqTiOBnvh96RCDeJP.jpg,8510.0,6001.0,99.0,"[28, 80, 18]",912649,tt19319352,1565626.0,fr,Farang,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.",134.834,/u9035lysUz3ccloQt0SeIp1Mu8a.jpg,2023-06-28 00:00:00,Mayhem!,False,6.7,164,1574136.0
False,/x9ezMgOtDPqHatHDvxEG0ILb6Ie.jpg,167767189.0,37513109.0,149.0,"[9648, 53, 18]",912649,tt2267998,203122897.0,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",99.101,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,2014-10-02 00:00:00,Gone Girl,False,7.9,18530,370890259.0
False,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,137275620.0,80001720.0,109.0,"[27, 9648]",912649,tt4589218,154218000.0,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",119.315,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,2023-10-25 00:00:00,Five Nights at Freddy's,False,7.545,4039,291493620.0
False,/ep1urICLqtwwV1sTPHP9WXV4Uto.jpg,,,87.0,"[16, 35, 10751, 12, 14]",912649,tt9848626,,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",116.715,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-04-03 00:00:00,Hotel Transylvania: Transformania,False,7.078,2745,
False,/mshaKLtPUxcDBhzau6qiObEblhL.jpg,345518923.0,62007528.0,179.0,"[12, 14, 28]",912649,tt0167261,592069770.0,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",114.904,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18 00:00:00,The Lord of the Rings: The Two Towers,False,8.4,21820,938210343.0
False,/qGQf2OHIkoh89K8XeKQzhxczf96.jpg,190241310.0,35363376.0,117.0,"[16, 28, 12, 878]",912649,tt4633694,203361125.0,en,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",115.656,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-12 00:00:00,Spider-Man: Into the Spider-Verse,False,8.4,15578,393602435.0
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,217581231.0,43732319.0,98.0,"[14, 12, 16, 10751]",912649,tt0892769,277298240.0,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",114.646,/92olhXYaIX6lvB8jwFz4OSfPaKq.jpg,2010-03-18 00:00:00,How to Train Your Dragon,False,7.8,12943,494879860.0
False,/plJy3kYRULQYvXhoWLxmKvMmXwi.jpg,,,101.0,"[10749, 35]",912649,tt8954732,,en,The Princess Switch,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",113.638,/A8XgZE8CsHiYN243MEd07GLCep.jpg,,The Princess Switch,False,7.011,2185,
False,/gUNRlH66yNDH3NQblYMIwgZXJ2u.jpg,411331607.0,187420998.0,126.0,"[14, 28, 12]",912649,tt9419884,544444197.0,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",114.857,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,2022-05-04 00:00:00,Doctor Strange in the Multiverse of Madness,False,7.3,9115,955775804.0
False,/ansCWyqoyjLEueDXOUZeLrQlZ9J.jpg,,,95.0,"[28, 80, 53]",912649,tt21614558,94262.0,en,The Clean Up Crew,"When a crime scene clean up crew discovers a briefcase full of money, they must out smart a criminal kingpin and corrupt FBI agents who want it back.",133.006,/oinz9e5xvcn0hDQZyWUGPJ0oVye.jpg,2024-09-12 00:00:00,The Clean Up Crew,False,4.9,7,94262.0
False,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,1399001.0,578047.0,100.0,"[16, 10751, 35, 14]",912649,tt8097030,20414357.0,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",111.757,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10 00:00:00,Turning Red,False,7.369,5203,21813358.0
False,/jjuDhXlAY7yHc50t8gEZWvlkoEn.jpg,100407760.0,38560195.0,105.0,"[18, 10749]",912649,tt4477536,271577258.0,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",105.993,/vwFR5WI1RQ1RCxS0cdTbiSgaXJr.jpg,2018-02-07 00:00:00,Fifty Shades Freed,False,6.701,7962,371985018.0
False,/2q75qMwDijJPVbTp6SDDojjEEXg.jpg,162001186.0,40506562.0,102.0,[35],912649,tt1375670,109456115.0,en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",104.196,/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,2010-06-24 00:00:00,Grown Ups,False,6.393,6060,271457606.0
False,/7MXxVfzj77qA6aV3cOnj1AZnyDg.jpg,,,97.0,[10749],912649,tt6077598,,ko,맛있는 비행,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here.",94.461,/xLZQdhtdQasK2LwD86xhwe19pYG.jpg,,A Delicious Flight,False,4.2,60,
False,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,202807711.0,66411834.0,116.0,"[28, 27, 878, 53]",912649,tt0816711,337648165.0,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",124.906,/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg,2013-06-19 00:00:00,World War Z,False,6.817,15291,540455876.0
False,/vbAIe8DgAfrhkfwK8uiujXQEIoZ.jpg,,,99.0,"[53, 9648, 18, 878]",912649,tt15552142,,en,Caddo Lake,"When an 8-year-old girl mysteriously vanishes on Caddo Lake, a series of past deaths and disappearances begin to link together, forever altering a broken family’s history.",119.643,/sv1IoM6xlCdAoOzUmgB9XTnADC.jpg,,Caddo Lake,False,7.276,323,
False,/wHytVsfAZsVDAcABd6iQGmE2j29.jpg,101530738.0,34137828.0,132.0,"[53, 28, 80]",912649,tt0455944,90800000.0,en,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",112.775,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24 00:00:00,The Equalizer,False,7.3,8980,192330738.0
False,/8lL13GCrlOii2KvMaSom2rC16Zr.jpg,,,86.0,"[27, 53]",912649,tt28821371,35753.0,fr,MadS,"A teenager stops off to see his dealer to test a new drug before heading off for a night of partying. On the way home, he picks up an injured woman and the night takes a surreal turn.",129.751,/3xgcQHcYxGOrJNbwgXRGPPHCXVu.jpg,2024-10-25 00:00:00,MadS,False,7.05,40,35753.0
False,/QflfyU07MiQXSqTUCmG9Xfq0Ws.jpg,,,108.0,"[28, 18, 10749]",912649,tt21096576,,en,One Fast Move,"A dishonorably discharged soldier seeks out his estranged father to help him pursue his dream of becoming a professional motorcycle racer. While training, he meets a small-town, aspiring singer and a motorcycle shop owner who begin to break down the walls his father's absence had built up.",119.894,/hdBUjfbdr1ymS0kycAT7qguOmWA.jpg,,One Fast Move,False,6.8,163,
False,/v9Du2HC3hlknAvGlWhquRbeifwW.jpg,,,127.0,"[28, 12, 53]",912649,tt8790086,,en,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",120.541,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,2024-12-13 00:00:00,Kraven the Hunter,False,0.0,0,
False,/z62CBlBBBOoNUuuxZ1jMAcq5ARE.jpg,104400899.0,786190.0,97.0,"[16, 10749, 14, 10751]",912649,tt0780521,162644866.0,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",108.903,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,2009-11-25 00:00:00,The Princess and the Frog,False,7.215,5573,267056816.0
False,/uU1Mt4JWhDvl4vKb3AfxNsorkoM.jpg,504481165.0,174750616.0,129.0,"[10751, 14, 10749]",912649,tt2771200,761634799.0,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,107.897,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,2017-03-16 00:00:00,Beauty and the Beast,False,7.0,15389,1266115964.0
False,/7eK8FJr4fqq3J5W2xvlr2GVaep2.jpg,193962473.0,69637740.0,122.0,"[14, 18, 10749]",912649,tt1099212,214467942.0,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",115.128,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20 00:00:00,Twilight,False,6.296,13470,408496327.0
False,/oavbmL3iddJUmC8nQjL6bLHwAP4.jpg,18771004.0,6503012.0,92.0,[27],912649,tt14088510,30485235.0,en,Tarot,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",119.445,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,2024-05-01 00:00:00,Tarot,False,6.608,981,49256239.0
False,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,162790990.0,22326230.0,110.0,"[16, 10751, 10402, 35]",912649,tt6467266,245611695.0,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",123.57,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-02 00:00:00,Sing 2,False,7.865,4365,408402685.0
False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,226277068.0,88411916.0,137.0,"[28, 18, 878]",912649,tt3315342,392902882.0,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",99.255,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-03-01 00:00:00,Logan,False,7.823,19200,619180476.0
False,/fi7gBF2nfIGWF9MuOhuEr6rkgBQ.jpg,21665468.0,23600.0,105.0,"[18, 10749]",912649,tt0103994,78733.0,es,Como agua para chocolate,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.",142.157,/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg,1993-02-19 00:00:00,Like Water for Chocolate,False,7.286,471,21744201.0
False,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,380843261.0,70251710.0,100.0,"[16, 10751]",912649,tt0266543,560794699.0,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",115.469,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30 00:00:00,Finding Nemo,False,7.819,19188,941637960.0
False,/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,206459076.0,56178450.0,115.0,"[12, 35, 10751, 14]",912649,tt0367594,268509687.0,en,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",113.442,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,2005-07-14 00:00:00,Charlie and the Chocolate Factory,False,7.051,15100,474968763.0
False,/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,206459076.0,56178450.0,115.0,"[12, 35, 10751, 14]",912649,tt0367594,268509687.0,en,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",113.442,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,2005-07-14 00:00:00,Charlie and the Chocolate Factory,False,7.051,15101,474968763.0
False,/cjSB3ZjaMpaa9oHFyeYha3KG0mp.jpg,71308997.0,20503356.0,83.0,[35],912649,tt0257106,69911681.0,en,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",125.658,/misUOxijsbV6i5KkJwsEY7bCqFP.jpg,2001-07-04 00:00:00,Scary Movie 2,False,5.8,4612,141220678.0
False,/K7hP2K921lnIr7MPoviMY0LfNP.jpg,,,85.0,"[28, 16, 14, 878]",912649,tt0465657,7017.0,en,Highlander: The Search for Vengeance,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",131.119,/f4htbMf2LORgMjKn0litcUFWuWY.jpg,2007-09-13 00:00:00,Highlander: The Search for Vengeance,False,7.2,117,7017.0
False,/v5aFCLawM9oCygfGUzjJxRX4c6C.jpg,262782352.0,62004688.0,136.0,"[28, 12, 878]",912649,tt0948470,495900000.0,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",105.352,/BgcvtsVWLQfjHD6Dr3YYgeSLYk.jpg,2012-06-28 00:00:00,The Amazing Spider-Man,False,6.7,17293,758707722.0
False,/rVqNV52GBNCNjh0RUktoLFP1l1L.jpg,,,91.0,"[27, 53]",912649,tt21097192,8504.0,en,Die Alone,"Lost in a world reclaimed by nature and overrun by mysterious creatures, Ethan, a young man with amnesia navigates the dangerous landscape in search of his lost love Emma.  His journey takes an unexpected turn when he encounters Mae, a hardened and eccentric survivor.  Together, Ethan and Mae face threats both human and otherwise before a fateful encounter with Kai unravels a secret that lies just beyond Ethan's fractured memory.",125.009,/jg5WvZPpGpnTrwKbLAihf33OVSL.jpg,2024-10-17 00:00:00,Die Alone,False,5.8,19,8504.0
False,/4jnDdvXt9GAzePbUBMpGQ3gQtAg.jpg,,,,"[18, 10749]",387824,,,ko,엄마친구,"Seong Soo, a twenty years old boy, decided to move to Seoul after being accepted into Seoul University. However, he was a victim of real estate scam. He then moves into his mother's friend's house. Moreover, it turns out that his mother's friend is a sexy self-employed mother and Seong Soo is attracted to her.",104.288,/uHTE5QiHfPQLfvqgfYsgISpaqD8.jpg,2015-08-20,Mom's Friend,False,6.438,16,
False,/ffdqHMWkh1h9MABwIfbfRJhgFW6.jpg,38371200.0,4020663.0,107.0,"[28, 53, 878]",912649,tt0088247,40000000.0,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",95.049,/qvktm0BHcnmDpul4Hz01GIazWPr.jpg,1984-10-26 00:00:00,The Terminator,False,7.7,13125,78371200.0
False,/1iIfD2Dajv1yVSZ4F2qTlIOoQ0r.jpg,,,95.0,"[80, 18, 53]",912649,tt7737800,826416.0,en,Woman of the Hour,"An aspiring actress crosses paths with a prolific serial killer in '70s LA when they're cast on an episode of ""The Dating Game.""",130.459,/nc9ZqrJFbcUdlMg9lxXXtJb24jU.jpg,2024-10-04 00:00:00,Woman of the Hour,False,6.545,413,826416.0
False,/qvzVWohbdcrnaD9qaa6IjrjXHMZ.jpg,309420425.0,114732820.0,169.0,"[12, 14, 28]",912649,tt0449088,652270784.0,en,Pirates of the Caribbean: At World's End,"Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance.",118.455,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,2007-05-22 00:00:00,Pirates of the Caribbean: At World's End,False,7.259,14259,961691209.0
False,/hKpzq3U7X1C1lqnYh0WQwlPyxO5.jpg,26010864.0,,124.0,"[18, 36]",912649,tt0080678,12996.0,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",93.2,/3SInR81qnXjY7Or5qXyiQLmWfEh.jpg,1980-10-03 00:00:00,The Elephant Man,False,8.035,3460,26028672.0
False,/tmvbyMIv56hc03Mtgusj2koFWKj.jpg,20436947.0,10829810.0,111.0,"[27, 53]",912649,tt28015403,5004102.0,en,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",104.306,/5HJqjCTcaE1TFwnNh3Dn21be2es.jpg,2024-11-01 00:00:00,Heretic,False,7.2,52,25441049.0
False,/se5Hxz7PArQZOG3Nx2bpfOhLhtV.jpg,261441092.0,70467623.0,115.0,"[28, 12, 16, 10751]",912649,tt0317705,370243558.0,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",108.161,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,2004-11-05 00:00:00,The Incredibles,False,7.71,17584,631688498.0
False,/oBIQDKcqNxKckjugtmzpIIOgoc4.jpg,4620045.0,1840510.0,113.0,"[28, 10752, 53]",912649,tt19864802,2401056.0,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",129.974,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-02-09 00:00:00,Land of Bad,False,7.3,1118,7021101.0
False,/phZbS20UWYgsuZQSYumFtyWuuzm.jpg,,,90.0,"[10751, 35]",912649,tt29871729,14668098.0,es,Padre no hay más que uno 4: Campanas de boda,"The eldest of the family, Sara, comes of age and brings chaos to the family by announcing her intention to marry Ocho. Javier and Marisa try to avoid it at all costs. At the same time Dani has an existential crisis, Paulita feels jealous of Cris, Carlota announces that she has found a boyfriend from a high society family and Rocio has finally managed to be cast in her first film.",115.955,/hTMvGolGJLF0GQ7mlwNjbXpsPZ.jpg,2024-07-19 00:00:00,Padre no hay más que uno 4: Campanas de boda,False,6.992,63,14668098.0
False,/pKaS8OTLlDJPJh5jZdm8wmFSPYS.jpg,,,69.0,"[18, 27]",912649,tt0391904,,ja,団鬼六　修道女縄地獄,A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.,120.407,/2jqTCgA6A85RZwycVwwgEuYardv.jpg,,Nun in Rope Hell,False,5.4,17,
False,/umyOinNa6vqqnqoVc9QqzyaapUz.jpg,10001000.0,2834867.0,93.0,[27],912649,tt14966898,5452763.0,en,Late Night with the Devil,"A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",121.707,/mu8LRWT9GHkfiyHm7kgxT6YNvMW.jpg,2024-03-22 00:00:00,Late Night with the Devil,False,7.242,1128,15453763.0
False,/fe5NMpbgZiYIYNpMBKqp9sbQ2Jy.jpg,,,92.0,"[28, 53]",912649,tt14057604,136150.0,en,King of Killers,"Garan is a part of a group of international hitmen who are contracted to take out the most dangerous killer in the world, only to find out that they're the ones being hunted.",125.639,/x5AreOAgkTBzUSL58o4jsYortw2.jpg,2023-08-31 00:00:00,King of Killers,False,6.5,132,136150.0
False,/aX3Od8NVLgM7pMYgRpTPkwSrbSC.jpg,86267073.0,32603336.0,110.0,[27],912649,tt10160976,183400000.0,en,The Nun II,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",98.689,/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,2023-09-06 00:00:00,The Nun II,False,6.753,2029,269667073.0
False,/AsqUSUqXrK8JfH8WEQnCXVbIAv6.jpg,160072261.0,47547231.0,97.0,"[878, 53, 27]",912649,tt8332922,137300000.0,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",81.794,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-26 00:00:00,A Quiet Place Part II,False,7.5,6499,297372261.0
False,/46Os8U0DEPmI0OnvKDxucl6SLVZ.jpg,48299436.0,10431720.0,95.0,[27],912649,tt10638522,43882299.0,en,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",94.528,/kdPMUMJzyYAc4roD52qavX0nLIC.jpg,2023-07-26 00:00:00,Talk to Me,False,7.153,2949,92181735.0
False,/A6KaZEXI9NJ1nwjmzTQDkiDTDWN.jpg,,,83.0,"[18, 27, 53]",912649,tt24249072,,en,Last Straw,"A rural roadside diner becomes the host of a maniacal killing spree – leaving a young waitress to clean up the mess. After hard-headed Nancy fires the staff at her dad’s diner, she decides to cover the last shift of the night by herself. Little does she know, she is far from alone. The day is coming back to haunt her and when things begin to spiral out of control, she must fight for her life over the course of one long night.",136.828,/hgpUvybRQzRK6UagoHNQRrO8sUg.jpg,,Last Straw,False,6.6,39,
False,,,,129.0,"[35, 18]",912649,tt27203513,,bn,যমালয়ে জীবন্ত ভানু,"Scientist Samyomoy Banerjee invents a time machine but dies mysteriously. In heaven, Indian actor Bhanu Banerjee suspects foul play and vows to send him back. Will Samyomoy return to finish his invention?",80.227,/oZ0o2HH0d8nwouEQLz519CJhBam.jpg,,Jomalaye Jibanta Bhanu,False,0.0,0,
False,/4rsomWxlqnHt3muGYK06auhOib6.jpg,,,116.0,"[10749, 18, 35]",912649,tt14463484,,es,A través de mi ventana,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",98.385,/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg,,Through My Window,False,7.381,3101,
False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,130168683.0,44680073.0,154.0,"[28, 12, 878]",912649,tt3371366,475256474.0,en,Transformers: The Last Knight,"Humans and Transformers are at war. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; an English Lord; and an Oxford Professor.",97.303,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,2017-06-21 00:00:00,Transformers: The Last Knight,False,6.1,6157,605425157.0
False,/iEFuHjqrE059SmflBva1JzDJutE.jpg,,,105.0,"[16, 14, 28, 10749, 10751]",912649,tt10364034,40209224.0,fr,Miraculous - le film,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",102.367,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,2023-07-05 00:00:00,"Miraculous: Ladybug & Cat Noir, The Movie",False,7.7,856,40209224.0
False,/1GU0jS5ZG5MhfdDrpj8s9XxbgJJ.jpg,453829060.0,181339761.0,161.0,"[28, 12, 878]",912649,tt9114286,405379776.0,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",112.593,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,2022-11-04 00:00:00,Black Panther: Wakanda Forever,False,7.1,6470,859208836.0
